index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
1979,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001979_canoeing or kayaking_to_eating ice cream_mF-6ouVNXIs_000019_000029_bg_DMHdlJYzL9E_000050_000060/000151.jpg,canoeing or kayaking,eating ice cream,1,17.821571350097656,A person doing canoeing or kayaking at beach,18.19331932067871,A person doing eating ice cream at lake tahoe
1980,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001980_juggling balls_to_skiing (not slalom or crosscountry)_DyTh-HA7L6E_000023_000033_bg_exuvry-vs2Q_000092_000102/000078.jpg,juggling balls,skiing (not slalom or crosscountry),0,26.604982376098633,A person doing juggling balls at aspen,23.46876335144043,A person doing skiing (not slalom or crosscountry) at street corner
1981,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001981_brushing hair_to_golf driving_GlykR4fqsVc_000049_000059_bg_RAmkFqPXKF4_000003_000013/000151.jpg,brushing hair,golf driving,0,30.871763229370117,A person doing brushing hair at golf course,23.6923770904541,A person doing golf driving at bedroom
1982,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001982_cleaning windows_to_playing trumpet_-FOfyuyabWQ_000016_000026_bg_5RFlvWslIm8_000046_000056/000151.jpg,cleaning windows,playing trumpet,1,23.7507266998291,A person doing cleaning windows at jazz club,29.557636260986328,A person doing playing trumpet at hospital
1983,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001983_playing trumpet_to_playing violin_sbKKz3bH9bg_000038_000048_bg_2932HmrpFmM_000000_000010/000151.jpg,playing trumpet,playing violin,1,21.400312423706055,A person doing playing trumpet at park bench,28.35712432861328,A person doing playing violin at street corner
1984,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001984_flying kite_to_dribbling basketball_EgZ6sr0o140_000000_000010_bg_8Liu0YJGFkU_000070_000080/000151.jpg,flying kite,dribbling basketball,0,30.581893920898438,A person doing flying kite at gymnasium,26.826663970947266,A person doing dribbling basketball at backyard
1985,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001985_deadlifting_to_hurdling_p7bAUFGwp3w_000005_000015_bg_BIPWkY0jIXA_000118_000128/000151.jpg,deadlifting,hurdling,1,23.743045806884766,A person doing deadlifting at school,30.334455490112305,A person doing hurdling at sports center
1986,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001986_flying kite_to_tying tie__aWTfnkEyDk_000012_000022_bg_5eXY0GVmBCw_000049_000059/000151.jpg,flying kite,tying tie,0,25.7471981048584,A person doing flying kite at dressing room,17.110422134399414,A person doing tying tie at beach
1987,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001987_catching or throwing baseball_to_playing basketball_s0WqJNghk88_000001_000011_bg_4HJfvMNkGjg_000017_000027/000151.jpg,catching or throwing baseball,playing basketball,1,22.695262908935547,A person doing catching or throwing baseball at driveway,26.296653747558594,A person doing playing basketball at sports complex
1988,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001988_punching person (boxing)_to_archery_LQmy-JW6tbA_000042_000052_bg_cIyLDvGWT6I_000001_000011/000151.jpg,punching person (boxing),archery,0,25.5928955078125,A person doing punching person (boxing) at forest clearing,19.743797302246094,A person doing archery at street
1989,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001989_playing saxophone_to_eating ice cream_Lj3wfxExD-s_000184_000194_bg_XGh8Q2nklzg_000003_000013/000151.jpg,playing saxophone,eating ice cream,0,29.040544509887695,A person doing playing saxophone at ice cream shop,17.551193237304688,A person doing eating ice cream at park bench
1990,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001990_juggling soccer ball_to_playing accordion_yHqx_bo9fLg_000002_000012_bg_BXdLkM8ed2c_000086_000096/000151.jpg,juggling soccer ball,playing accordion,1,26.283254623413086,A person doing juggling soccer ball at music festival,26.74546241760254,A person doing playing accordion at park
1991,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001991_dribbling basketball_to_reading newspaper_-QhxoSeCqYE_000065_000075_bg_cXsQwIVDsKY_000004_000014/000151.jpg,dribbling basketball,reading newspaper,0,26.47571563720703,A person doing dribbling basketball at library,18.392595291137695,A person doing reading newspaper at street
1992,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001992_deadlifting_to_hurdling_U-kVOaMm3Dw_000009_000019_bg_lBg84JYUZHM_000017_000027/000151.jpg,deadlifting,hurdling,1,22.09894561767578,A person doing deadlifting at school,29.115062713623047,A person doing hurdling at home
1993,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001993_cleaning windows_to_sword fighting_PSKvwLB3-WI_000263_000273_bg_QEMrisQ7bXI_000037_000047/000151.jpg,cleaning windows,sword fighting,0,29.198854446411133,A person doing cleaning windows at training arena,21.57212257385254,A person doing sword fighting at residential home
1994,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001994_skiing (not slalom or crosscountry)_to_clean and jerk_fRiYQEVMcEc_000000_000010_bg_--yCUKj4Oq4_000018_000028/000151.jpg,skiing (not slalom or crosscountry),clean and jerk,1,26.753005981445312,A person doing skiing (not slalom or crosscountry) at sports training facility,31.5450496673584,A person doing clean and jerk at banff
1995,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001995_cleaning windows_to_shooting goal (soccer)_rdKVqI5l82Y_000050_000060_bg_dxELnzdghDU_000035_000045/000151.jpg,cleaning windows,shooting goal (soccer),0,26.19564437866211,A person doing cleaning windows at professional stadium,24.454669952392578,A person doing shooting goal (soccer) at office building
1996,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001996_eating cake_to_playing tennis_0pQACKjlllc_000002_000012_bg_KcBFSLIHRzg_000078_000088/000130.jpg,eating cake,playing tennis,0,25.50868034362793,A person doing eating cake at backyard,20.934925079345703,A person doing playing tennis at coffee shop
1997,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001997_skiing (not slalom or crosscountry)_to_playing guitar_5AezTDJhlDI_001110_001120_bg_x8cwzO6u_7c_000090_000100/000151.jpg,skiing (not slalom or crosscountry),playing guitar,0,29.150360107421875,A person doing skiing (not slalom or crosscountry) at music studio,27.8753604888916,A person doing playing guitar at aspen
1998,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001998_playing trumpet_to_eating cake_qzZw2ZRIGbI_000000_000010_bg_7U9X4LXCR60_000001_000011/000151.jpg,playing trumpet,eating cake,1,16.181657791137695,A person doing playing trumpet at picnic area,19.755830764770508,A person doing eating cake at jazz club
1999,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001999_bowling_to_flying kite_v52Gi2rgV3w_000005_000015_bg_lMtHUKMrovc_000003_000013/000086.jpg,bowling,flying kite,1,26.79615592956543,A person doing bowling at backyard,27.62175178527832,A person doing flying kite at sports complex
2000,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002000_shooting basketball_to_hurdling_kmcKQn7Xbyg_000003_000013_bg_omTYfJegx0U_000000_000010/000151.jpg,shooting basketball,hurdling,1,25.367015838623047,A person doing shooting basketball at track,27.487451553344727,A person doing hurdling at schoolyard
2001,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002001_shooting basketball_to_flying kite_CpGPWXaPbKo_000030_000040_bg_Ic_2a31pwdc_000004_000014/000151.jpg,shooting basketball,flying kite,1,26.952892303466797,A person doing shooting basketball at hilltop,28.816953659057617,A person doing flying kite at basketball court
2002,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002002_deadlifting_to_opening bottle_5Jf_z8s8ctU_000012_000022_bg_a1gyzJQ6nto_000042_000052/000151.jpg,deadlifting,opening bottle,1,26.17446517944336,A person doing deadlifting at picnic,28.306575775146484,A person doing opening bottle at home
2003,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002003_eating ice cream_to_archery_XdlhSnW2kTE_000003_000013_bg_27jJKXiB9Y8_000009_000019/000151.jpg,eating ice cream,archery,1,20.170120239257812,A person doing eating ice cream at historical reenactment site,23.762069702148438,A person doing archery at backyard
2004,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002004_shooting basketball_to_juggling balls_f8Hg7d_gs-I_000021_000031_bg_iO6MiUbydaY_000064_000074/000142.jpg,shooting basketball,juggling balls,0,21.88176727294922,A person doing shooting basketball at park,20.73106575012207,A person doing juggling balls at park
2005,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002005_writing_to_sword fighting_ckWE-SfCKTw_000602_000612_bg_x4Img8HKxJ4_000034_000044/000151.jpg,writing,sword fighting,1,19.865306854248047,A person doing writing at beach cove,20.089468002319336,A person doing sword fighting at home office
2006,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002006_playing accordion_to_catching or throwing frisbee_bChPXNG4JZc_000059_000069_bg_v-YI47Q0Mv4_000000_000010/000151.jpg,playing accordion,catching or throwing frisbee,0,22.025785446166992,A person doing playing accordion at park,20.14019203186035,A person doing catching or throwing frisbee at coffee shop
2007,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002007_playing volleyball_to_flying kite_qsi0OlEd9zs_000326_000336_bg_bXvc6DEX_3w_000011_000021/000151.jpg,playing volleyball,flying kite,0,25.168216705322266,A person doing playing volleyball at hilltop,22.459346771240234,A person doing flying kite at beach
2008,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002008_climbing a rope_to_bowling_jMQ-KICMAxE_000004_000014_bg_-WH-lxmGJVY_000005_000015/000151.jpg,climbing a rope,bowling,1,25.232891082763672,A person doing climbing a rope at family entertainment center,27.21013641357422,A person doing bowling at circus
2009,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002009_catching or throwing frisbee_to_writing_AsoqLaO8YJ8_000001_000011_bg_m20BTdy9FGI_000045_000055/000151.jpg,catching or throwing frisbee,writing,0,23.557424545288086,A person doing catching or throwing frisbee at home office,21.68218231201172,A person doing writing at sports field
2010,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002010_flying kite_to_bowling_xFfuQPo-K6U_000000_000010_bg_DOKPjE3JJlw_000020_000030/000151.jpg,flying kite,bowling,0,29.970136642456055,A person doing flying kite at bowling alley,25.147151947021484,A person doing bowling at field
2011,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002011_shooting goal (soccer)_to_tying tie_XbdRgFKZfqo_000002_000012_bg_kopmw2XYg-4_000164_000174/000151.jpg,shooting goal (soccer),tying tie,0,21.896303176879883,A person doing shooting goal (soccer) at hotel room,19.80653953552246,A person doing tying tie at backyard
2012,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002012_dribbling basketball_to_smoking_BEoXBFW5Yuw_000035_000045_bg_rYtspPgIYDI_000145_000155/000151.jpg,dribbling basketball,smoking,0,27.662960052490234,A person doing dribbling basketball at park,22.514612197875977,A person doing smoking at street
2013,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002013_catching or throwing baseball_to_cleaning windows_l_9GEyNNkJU_000002_000012_bg_k4shRiOs4tE_000045_000055/000151.jpg,catching or throwing baseball,cleaning windows,0,29.002225875854492,A person doing catching or throwing baseball at residential home,26.786930084228516,A person doing cleaning windows at school playground
2014,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002014_playing violin_to_eating ice cream_ZZ1m75L6Aaw_000035_000045_bg_E3bHu9dSij8_000016_000026/000151.jpg,playing violin,eating ice cream,0,25.539249420166016,A person doing playing violin at ice cream shop,23.264326095581055,A person doing eating ice cream at park bench
2015,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002015_dribbling basketball_to_playing violin_FLQhXXY-4XA_000016_000026_bg_-4Q0ouLt0GA_000052_000062/000151.jpg,dribbling basketball,playing violin,1,26.194412231445312,A person doing dribbling basketball at music studio,27.79228973388672,A person doing playing violin at gymnasium
2016,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002016_clean and jerk_to_playing violin_wOolgIncdvw_000009_000019_bg_nEomGihKPkU_000015_000025/000151.jpg,clean and jerk,playing violin,1,18.144575119018555,A person doing clean and jerk at street corner,26.89594841003418,A person doing playing violin at crossfit box
2017,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002017_smoking_to_playing trumpet_Ag9mJ4tEIEE_000273_000283_bg_3f9VlqbXH2I_000114_000124/000151.jpg,smoking,playing trumpet,0,23.79970932006836,A person doing smoking at jazz club,23.658727645874023,A person doing playing trumpet at park
2018,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002018_playing guitar_to_writing_PHINYJrKnw8_000405_000415_bg_wOgPUpQzPBI_000259_000269/000151.jpg,playing guitar,writing,0,28.397533416748047,A person doing playing guitar at coffee shop,22.084430694580078,A person doing writing at park
2019,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002019_eating ice cream_to_tying tie_jkomWAwvIkY_000010_000020_bg_eQHz5RNWXYQ_000069_000079/000151.jpg,eating ice cream,tying tie,0,24.95722198486328,A person doing eating ice cream at hotel room,18.589555740356445,A person doing tying tie at carnival
2020,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002020_deadlifting_to_playing tennis_Hu68uLOPeOI_000076_000086_bg_sjDBac4tZOw_000000_000010/000151.jpg,deadlifting,playing tennis,1,22.67116355895996,A person doing deadlifting at community center,28.60607147216797,A person doing playing tennis at fitness studio
2021,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002021_sword fighting_to_hitting baseball_YuIkJHl38zM_000196_000206_bg_YoeNeYbyJJ8_000015_000025/000151.jpg,sword fighting,hitting baseball,1,19.126068115234375,A person doing sword fighting at school gymnasium,27.021148681640625,A person doing hitting baseball at beach cove
