index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
2375,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002375_catching or throwing frisbee_to_walking the dog_a6KJuGCozc4_000014_000024_bg_X6OCjJ8a3-0_000002_000012/000151.jpg,catching or throwing frisbee,walking the dog,1,23.66068458557129,A person doing catching or throwing frisbee at trail,27.35501480102539,A person doing walking the dog at park
2376,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002376_shooting basketball_to_writing_FV1Td2wZhiA_000001_000011_bg_na9OVxD-EVY_000036_000046/000074.jpg,shooting basketball,writing,1,22.76996612548828,A person doing shooting basketball at park,26.49071502685547,A person doing writing at schoolyard
2377,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002377_writing_to_golf driving_0ZPQl5QUvo0_000202_000212_bg_1Q-E6UW1XE8_000011_000021/000151.jpg,writing,golf driving,0,23.170310974121094,A person doing writing at driving range,21.32516860961914,A person doing golf driving at park
2378,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002378_writing_to_playing bass guitar_G2MO_SNlO2s_000274_000284_bg_-3dlwCvBgTI_000155_000165/000151.jpg,writing,playing bass guitar,1,21.083984375,A person doing writing at concert hall,26.875293731689453,A person doing playing bass guitar at park
2379,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002379_playing guitar_to_tying tie_RN-9jbSuO-U_000157_000167_bg_6bblVyFrBpM_000037_000047/000151.jpg,playing guitar,tying tie,0,27.233829498291016,A person doing playing guitar at hotel room,20.244369506835938,A person doing tying tie at street corner
2380,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002380_walking the dog_to_brushing teeth_2GbVUe-Sxn0_000001_000011_bg_X9rCMmJm4KA_000060_000070/000113.jpg,walking the dog,brushing teeth,0,24.041751861572266,A person doing walking the dog at bathroom,21.42283058166504,A person doing brushing teeth at beach
2381,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002381_catching or throwing baseball_to_dunking basketball_F7hs_aIqsbk_000024_000034_bg_rmtX8p-42Lg_000005_000015/000151.jpg,catching or throwing baseball,dunking basketball,0,29.00896644592285,A person doing catching or throwing baseball at playground,28.181394577026367,A person doing dunking basketball at sports complex
2382,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002382_canoeing or kayaking_to_playing tennis_Bi5SWEY6uH8_000034_000044_bg_b7SLPvwo2mA_000052_000062/000151.jpg,canoeing or kayaking,playing tennis,1,18.68301010131836,A person doing canoeing or kayaking at school gymnasium,33.194541931152344,A person doing playing tennis at bayou
2383,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002383_reading book_to_eating ice cream_UZRzl9lBGes_000446_000456_bg_XGh8Q2nklzg_000003_000013/000151.jpg,reading book,eating ice cream,1,20.143545150756836,A person doing reading book at carnival,22.577411651611328,A person doing eating ice cream at coffee shop
2384,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002384_dribbling basketball_to_playing piano_252W2TFVj6U_000037_000047_bg_9o68AyEWzcM_000081_000091/000151.jpg,dribbling basketball,playing piano,0,27.975797653198242,A person doing dribbling basketball at jazz club,27.350196838378906,A person doing playing piano at street
2385,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002385_writing_to_skipping rope_7zbUPkmMnr4_000127_000137_bg_nO4BFDXVqCg_000007_000017/000151.jpg,writing,skipping rope,1,19.365449905395508,A person doing writing at backyard,23.819339752197266,A person doing skipping rope at park
2386,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002386_climbing a rope_to_dribbling basketball_U37wFpsVFOs_000004_000014_bg_tI1t5ugTvGY_000299_000309/000151.jpg,climbing a rope,dribbling basketball,1,24.111534118652344,A person doing climbing a rope at park,30.95180320739746,A person doing dribbling basketball at gymnasium
2387,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002387_reading newspaper_to_skiing slalom_kwYNw9kakwA_000002_000012_bg_r0dVelmP76E_000195_000205/000151.jpg,reading newspaper,skiing slalom,1,26.42445182800293,A person doing reading newspaper at st. moritz,26.455581665039062,A person doing skiing slalom at library
2388,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002388_sweeping floor_to_flying kite_ZmcFe0bj7N0_000031_000041_bg_0yNXOIqJLtA_000012_000022/000151.jpg,sweeping floor,flying kite,1,20.031278610229492,A person doing sweeping floor at field,30.531442642211914,A person doing flying kite at classroom
2389,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002389_playing accordion_to_archery_YgXLcOtQcSg_000028_000038_bg_3and4vWkW4s_000011_000021/000140.jpg,playing accordion,archery,1,27.963342666625977,A person doing playing accordion at archery range,32.152130126953125,A person doing archery at music festival
2390,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002390_catching or throwing baseball_to_playing trumpet_LRQcX_Dp7mE_000011_000021_bg_VQkePUpX3Mc_000048_000058/000151.jpg,catching or throwing baseball,playing trumpet,0,23.911651611328125,A person doing catching or throwing baseball at music festival,18.467620849609375,A person doing playing trumpet at baseball field
2391,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002391_bowling_to_playing trumpet_YlGfbvL4vu4_000005_000015_bg_qt6B6r2eJyw_000019_000029/000151.jpg,bowling,playing trumpet,1,27.106956481933594,A person doing bowling at street corner,28.233930587768555,A person doing playing trumpet at recreation center
2392,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002392_playing bass guitar_to_climbing a rope_RBtuNgpscE4_000006_000016_bg_ZzecbRoYQT8_000012_000022/000111.jpg,playing bass guitar,climbing a rope,1,21.389572143554688,A person doing playing bass guitar at military training facility,22.49106216430664,A person doing climbing a rope at music studio
2393,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002393_skiing (not slalom or crosscountry)_to_canoeing or kayaking_KLq8MLRmDPo_000094_000104_bg_7Y634PdmHfg_000002_000012/000151.jpg,skiing (not slalom or crosscountry),canoeing or kayaking,1,15.725090026855469,A person doing skiing (not slalom or crosscountry) at lake tahoe,25.0859317779541,A person doing canoeing or kayaking at aspen
2394,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002394_catching or throwing baseball_to_catching or throwing frisbee_J28fnK7ZI-c_000002_000012_bg_U0ktmc6Jgek_000041_000051/000151.jpg,catching or throwing baseball,catching or throwing frisbee,1,23.50092124938965,A person doing catching or throwing baseball at beach,25.936147689819336,A person doing catching or throwing frisbee at backyard
2395,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002395_opening bottle_to_archery_2PZhuNhBsW4_000030_000040_bg_S0Xwh6F6tz0_000031_000041/000151.jpg,opening bottle,archery,0,25.30788230895996,A person doing opening bottle at historical reenactment site,24.38007354736328,A person doing archery at bar
2396,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002396_eating ice cream_to_skiing (not slalom or crosscountry)_U39HlHm2gR4_000002_000012_bg_fW9vBYCWHNA_000055_000065/000151.jpg,eating ice cream,skiing (not slalom or crosscountry),0,24.996238708496094,A person doing eating ice cream at banff,21.821714401245117,A person doing skiing (not slalom or crosscountry) at ice cream shop
2397,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002397_skiing (not slalom or crosscountry)_to_playing tennis_k1hIvekGoBE_000221_000231_bg_6yj1AlZW5og_000098_000108/000151.jpg,skiing (not slalom or crosscountry),playing tennis,1,17.15135383605957,A person doing skiing (not slalom or crosscountry) at backyard,26.152034759521484,A person doing playing tennis at chamonix
2398,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002398_dunking basketball_to_archery_WC2FOUSNyvE_000006_000016_bg_IcXj4je-tto_000000_000010/000151.jpg,dunking basketball,archery,0,25.032005310058594,A person doing dunking basketball at archery range,21.974163055419922,A person doing archery at sports arena
2399,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002399_playing tennis_to_playing saxophone_RiWnTzH6dxA_000017_000027_bg_FnS-I1SXiVo_000000_000010/000151.jpg,playing tennis,playing saxophone,1,15.083617210388184,A person doing playing tennis at street corner,21.063594818115234,A person doing playing saxophone at sports club
2400,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002400_climbing ladder_to_playing piano_C3EwcscJQ1I_000002_000012_bg_B98TeRdNznM_000026_000036/000151.jpg,climbing ladder,playing piano,0,22.822175979614258,A person doing climbing ladder at jazz club,18.92636489868164,A person doing playing piano at warehouse
2401,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002401_tying tie_to_playing saxophone_Zb4zYWlp7D4_000383_000393_bg_AWuqlrq58PY_000016_000026/000151.jpg,tying tie,playing saxophone,1,24.304542541503906,A person doing tying tie at subway station,27.573436737060547,A person doing playing saxophone at hotel room
2402,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002402_playing basketball_to_writing_oShj9Rey2ZE_000097_000107_bg_qtvsw6h3yQo_000228_000238/000151.jpg,playing basketball,writing,0,23.88189697265625,A person doing playing basketball at home office,23.52728843688965,A person doing writing at park
2403,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002403_juggling soccer ball_to_catching or throwing frisbee_oNEHCEWJfJE_000073_000083_bg_i2SUnUVgzCQ_000044_000054/000151.jpg,juggling soccer ball,catching or throwing frisbee,0,27.03131103515625,A person doing juggling soccer ball at beach,26.25945281982422,A person doing catching or throwing frisbee at gymnasium
2404,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002404_playing piano_to_cleaning windows_tR3gnlWGiNU_000004_000014_bg_sn2TKS2zqo0_000061_000071/000039.jpg,playing piano,cleaning windows,0,23.534650802612305,A person doing playing piano at shopping mall,19.687053680419922,A person doing cleaning windows at school auditorium
2405,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002405_reading book_to_catching or throwing frisbee_j461TJNd5mY_000045_000055_bg_9EioUfhATcw_000004_000014/000151.jpg,reading book,catching or throwing frisbee,1,21.30261993408203,A person doing reading book at sports field,24.38313102722168,A person doing catching or throwing frisbee at library
2406,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002406_clean and jerk_to_shooting basketball_NiYuBZei0aI_000013_000023_bg_0sCSK1Ox5Ts_000046_000056/000151.jpg,clean and jerk,shooting basketball,1,28.153711318969727,A person doing clean and jerk at basketball court,28.38957977294922,A person doing shooting basketball at gym
2407,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002407_deadlifting_to_playing bass guitar_tAlGxratIzc_000000_000010_bg_ap1IV_BKAXo_000004_000014/000151.jpg,deadlifting,playing bass guitar,0,29.50380516052246,A person doing deadlifting at music studio,26.87578773498535,A person doing playing bass guitar at garage
2408,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002408_playing piano_to_canoeing or kayaking_Ll776ep8IwA_000014_000024_bg_0lqKvDiwZDc_000171_000181/000151.jpg,playing piano,canoeing or kayaking,1,23.956239700317383,A person doing playing piano at bayou,30.855093002319336,A person doing canoeing or kayaking at jazz club
2409,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002409_surfing water_to_eating cake_yF3kyTjZuz4_000000_000010_bg_NhRN8LsNJfc_000064_000074/000151.jpg,surfing water,eating cake,1,15.376220703125,A person doing surfing water at picnic area,20.857303619384766,A person doing eating cake at gold coast
2410,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002410_playing piano_to_playing bass guitar_QK0rpdpN8oc_000087_000097_bg_aLPrTx4dvvo_000224_000234/000151.jpg,playing piano,playing bass guitar,1,24.650362014770508,A person doing playing piano at music studio,26.002031326293945,A person doing playing bass guitar at concert hall
2411,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002411_shooting goal (soccer)_to_playing bass guitar_LNMr6QHA08M_000006_000016_bg_ygLKayPwRZA_000064_000074/000151.jpg,shooting goal (soccer),playing bass guitar,1,23.670976638793945,A person doing shooting goal (soccer) at band practice room,30.260635375976562,A person doing playing bass guitar at school playground
2412,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002412_punching person (boxing)_to_cleaning windows_ZQ3UN79bpWM_000065_000075_bg_NoVUexplPxI_000191_000201/000151.jpg,punching person (boxing),cleaning windows,0,26.057926177978516,A person doing punching person (boxing) at office building,21.527496337890625,A person doing cleaning windows at street
2413,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002413_bowling_to_dribbling basketball_bwlizlTA7Uk_000129_000139_bg_wCTJ9bKn_sI_000180_000190/000112.jpg,bowling,dribbling basketball,0,31.026386260986328,A person doing bowling at basketball court,30.2434024810791,A person doing dribbling basketball at recreation center
2414,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002414_skiing (not slalom or crosscountry)_to_climbing a rope_myRY7zcyklM_001382_001392_bg_4vqno9mmRvU_000025_000035/000151.jpg,skiing (not slalom or crosscountry),climbing a rope,0,25.97157096862793,A person doing skiing (not slalom or crosscountry) at gymnasium,23.741544723510742,A person doing climbing a rope at banff
2415,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002415_brushing hair_to_shooting goal (soccer)_6JO9EwAZ7Y0_000023_000033_bg_lwCnqd0E4HI_000003_000013/000151.jpg,brushing hair,shooting goal (soccer),1,20.55895233154297,A person doing brushing hair at soccer field,24.83005714416504,A person doing shooting goal (soccer) at bedroom
2416,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002416_playing trumpet_to_driving car_x0J0c8qcL1A_000000_000010_bg_IBz7PG5fOq0_000015_000025/000151.jpg,playing trumpet,driving car,1,23.746496200561523,A person doing playing trumpet at city street,25.351667404174805,A person doing driving car at music festival
