action_swap_path,frame_num,label_A,label_B,predicted_label,predicted_score,human_action_rank,human_action_score,background_action_rank,background_action_score,human_top1,human_top5,background_top1,background_top5,background_wins,ranking_gap,score_gap,top10_predictions
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001455_playing trumpet_to_skipping rope_sbKKz3bH9bg_000038_000048_bg_38o0cPpR0Eo_000052_000062,150.0,playing trumpet,skipping rope,playing trumpet,0.8987570405006409,1,0.8987570405006409,8,0.0006554325809702277,True,True,False,False,False,7,-0.8981016079196706,"['playing trumpet', 'playing saxophone', 'playing violin', 'juggling balls', 'juggling soccer ball', 'playing accordion', 'shooting basketball', 'skipping rope', 'drinking', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001459_brushing hair_to_playing basketball_fSi87zV0arw_000403_000413_bg_hd7dxyjovCY_000031_000041,150.0,brushing hair,playing basketball,driving car,0.08483606576919556,2,0.06820917874574661,21,0.01994434930384159,False,True,False,False,False,19,-0.04826482944190502,"['driving car', 'brushing hair', 'playing guitar', 'golf driving', 'writing', 'eating ice cream', 'playing accordion', 'playing violin', 'playing saxophone', 'punching person (boxing)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001463_climbing ladder_to_writing_OAHWyWJmvJI_000030_000040_bg_SxDOaiY7MnE_000130_000140,150.0,climbing ladder,writing,climbing ladder,0.20095466077327728,1,0.20095466077327728,21,0.009547330439090729,True,True,False,False,False,20,-0.19140733033418655,"['climbing ladder', 'shooting goal (soccer)', 'skiing slalom', 'hurdling', 'skiing (not slalom or crosscountry)', 'bowling', 'playing volleyball', 'climbing a rope', 'punching person (boxing)', 'deadlifting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001467_climbing ladder_to_juggling soccer ball_HCKNmc0X0kQ_000001_000011_bg_xYnCc5a3nkM_000077_000087,150.0,climbing ladder,juggling soccer ball,climbing a rope,0.1463336944580078,13,0.026588216423988342,2,0.14599023759365082,False,False,False,True,True,-11,0.11940202116966248,"['climbing a rope', 'juggling soccer ball', 'playing volleyball', 'skipping rope', 'shooting goal (soccer)', 'punching person (boxing)', 'hurdling', 'juggling balls', 'dribbling basketball', 'catching or throwing frisbee']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001471_catching or throwing frisbee_to_punching person (boxing)_FzYUhtv41XY_000041_000051_bg_Ogjo5L4kbtc_000045_000055,150.0,catching or throwing frisbee,punching person (boxing),punching person (boxing),0.7717670798301697,12,0.00314779719337821,1,0.7717670798301697,False,False,True,True,True,-11,0.7686192826367915,"['punching person (boxing)', 'skipping rope', 'juggling balls', 'climbing a rope', 'hurdling', 'juggling soccer ball', 'flying kite', 'climbing ladder', 'shooting goal (soccer)', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001475_clean and jerk_to_surfing water_0-P_FPa2820_000006_000016_bg_zqsBshg9764_000004_000014,150.0,clean and jerk,surfing water,surfing water,0.33916687965393066,22,0.0019273996585980058,1,0.33916687965393066,False,False,True,True,True,-21,0.33723947999533266,"['surfing water', 'catching or throwing frisbee', 'catching or throwing baseball', 'punching person (boxing)', 'hitting baseball', 'dunking basketball', 'playing basketball', 'hurdling', 'shooting goal (soccer)', 'playing volleyball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001479_walking the dog_to_bowling_KvVRY61JS7A_000023_000033_bg_Kv6Lgh1DRF8_000013_000023,116.5,walking the dog,bowling,bowling,0.9806445240974426,40,8.289996003441047e-06,1,0.9806445240974426,False,False,True,True,True,-39,0.9806362341014392,"['bowling', 'shooting goal (soccer)', 'sweeping floor', 'juggling balls', 'shooting basketball', 'dribbling basketball', 'catching or throwing frisbee', 'juggling soccer ball', 'skiing (not slalom or crosscountry)', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001483_golf driving_to_playing accordion_55atzobzpwc_000014_000024_bg_EIJGzKnlMRM_000014_000024,150.0,golf driving,playing accordion,climbing ladder,0.7334571480751038,5,0.019024120643734932,21,0.0031145953107625246,False,True,False,False,False,16,-0.015909525332972407,"['climbing ladder', 'cleaning windows', 'playing tennis', 'climbing a rope', 'golf driving', 'playing piano', 'skipping rope', 'hurdling', 'playing violin', 'skiing slalom']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001487_deadlifting_to_climbing a rope_oyN6ldlYUD8_000032_000042_bg_BgtsN1zeFWA_000092_000102,150.0,deadlifting,climbing a rope,climbing a rope,0.5717539191246033,21,0.0012588149402290583,1,0.5717539191246033,False,False,True,True,True,-20,0.5704951041843742,"['climbing a rope', 'juggling soccer ball', 'juggling balls', 'surfing water', 'climbing ladder', 'skipping rope', 'dunking basketball', 'dribbling basketball', 'sword fighting', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001491_eating cake_to_walking the dog_d4IhT7ZcfJY_000001_000011_bg_q7SprFkmpPU_000012_000022,150.0,eating cake,walking the dog,climbing a rope,0.1914767473936081,15,0.010106520727276802,33,0.0006435104878619313,False,False,False,False,False,18,-0.00946301023941487,"['climbing a rope', 'juggling soccer ball', 'dribbling basketball', 'surfing water', 'juggling balls', 'cleaning windows', 'opening bottle', 'skipping rope', 'eating ice cream', 'climbing ladder']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001495_dunking basketball_to_shooting basketball_nqlTKZnrFcM_000059_000069_bg_61Z36GSHLx4_000060_000070,150.0,dunking basketball,shooting basketball,shooting basketball,0.3609426021575928,4,0.12537457048892975,1,0.3609426021575928,False,True,True,True,True,-3,0.23556803166866302,"['shooting basketball', 'dribbling basketball', 'shooting goal (soccer)', 'dunking basketball', 'playing basketball', 'juggling soccer ball', 'playing volleyball', 'juggling balls', 'catching or throwing frisbee', 'catching or throwing baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001499_playing accordion_to_shooting goal (soccer)_U_D-B-xXgys_000056_000066_bg_dxELnzdghDU_000035_000045,150.0,playing accordion,shooting goal (soccer),juggling soccer ball,0.7923636436462402,36,2.7168334781890735e-05,3,0.03987696394324303,False,False,False,True,True,-33,0.039849795608461136,"['juggling soccer ball', 'juggling balls', 'shooting goal (soccer)', 'skipping rope', 'climbing a rope', 'dribbling basketball', 'golf driving', 'hitting baseball', 'catching or throwing baseball', 'archery']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001503_juggling soccer ball_to_surfing water_44oF-GJ3JYQ_000011_000021_bg_huD7LQBrg2k_000057_000067,150.0,juggling soccer ball,surfing water,surfing water,0.99853515625,30,7.008636657701572e-06,1,0.99853515625,False,False,True,True,True,-29,0.9985281476133423,"['surfing water', 'flying kite', 'hurdling', 'climbing ladder', 'skiing slalom', 'skiing (not slalom or crosscountry)', 'catching or throwing frisbee', 'climbing a rope', 'clean and jerk', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001507_dribbling basketball_to_brushing hair_wCTJ9bKn_sI_000180_000190_bg_fSi87zV0arw_000403_000413,150.0,dribbling basketball,brushing hair,dunking basketball,0.38128823041915894,3,0.20251300930976868,46,2.542368292779429e-06,False,True,False,False,False,43,-0.2025104669414759,"['dunking basketball', 'playing basketball', 'dribbling basketball', 'shooting basketball', 'juggling soccer ball', 'shooting goal (soccer)', 'juggling balls', 'playing volleyball', 'playing tennis', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001511_juggling soccer ball_to_catching or throwing baseball_2WgOKCYyL7g_000084_000094_bg_l_9GEyNNkJU_000002_000012,150.0,juggling soccer ball,catching or throwing baseball,juggling soccer ball,0.3336877226829529,1,0.3336877226829529,17,0.004061251878738403,True,True,False,False,False,16,-0.3296264708042145,"['juggling soccer ball', 'dribbling basketball', 'catching or throwing frisbee', 'hurdling', 'skipping rope', 'skiing slalom', 'skiing (not slalom or crosscountry)', 'clean and jerk', 'climbing a rope', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001515_playing saxophone_to_drinking_7YihjsB2CEk_000000_000010_bg_ZxZ_4ktF_MU_000012_000022,150.0,playing saxophone,drinking,drinking,0.2301705926656723,11,0.01788686215877533,1,0.2301705926656723,False,False,True,True,True,-10,0.21228373050689697,"['drinking', 'opening bottle', 'tying tie', 'brushing teeth', 'smoking', 'juggling balls', 'juggling soccer ball', 'cleaning windows', 'skipping rope', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001519_playing guitar_to_driving car_XN68IGmQcis_000094_000104_bg_-yoInW_REsc_000036_000046,150.0,playing guitar,driving car,punching person (boxing),0.20856279134750366,46,0.00018390308832749724,2,0.18838736414909363,False,False,False,True,True,-44,0.18820346106076613,"['punching person (boxing)', 'driving car', 'juggling balls', 'golf driving', 'juggling soccer ball', 'opening bottle', 'smoking', 'skipping rope', 'climbing a rope', 'tying tie']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001523_shooting basketball_to_playing basketball_u6PXN2gCiwY_000005_000015_bg_f8_NJjm1Gvg_000026_000036,150.0,shooting basketball,playing basketball,playing basketball,0.4795666038990021,3,0.19801601767539978,1,0.4795666038990021,False,True,True,True,True,-2,0.2815505862236023,"['playing basketball', 'dribbling basketball', 'shooting basketball', 'dunking basketball', 'juggling soccer ball', 'playing volleyball', 'juggling balls', 'skipping rope', 'clean and jerk', 'catching or throwing frisbee']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001527_catching or throwing frisbee_to_dunking basketball_XbDTCf515XE_000004_000014_bg_dKreFRZ8Pvg_000000_000010,150.0,catching or throwing frisbee,dunking basketball,juggling soccer ball,0.687774658203125,17,0.001541272271424532,9,0.008222397416830063,False,False,False,False,True,-8,0.006681125145405531,"['juggling soccer ball', 'juggling balls', 'skipping rope', 'shooting goal (soccer)', 'climbing a rope', 'playing basketball', 'dribbling basketball', 'playing volleyball', 'dunking basketball', 'playing tennis']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001531_canoeing or kayaking_to_playing guitar_M6RS0V1fpz0_000276_000286_bg_ysjCIR7SkJU_000141_000151,150.0,canoeing or kayaking,playing guitar,playing guitar,0.6688769459724426,48,3.317685695947148e-05,1,0.6688769459724426,False,False,True,True,True,-47,0.6688437691154832,"['playing guitar', 'playing accordion', 'playing bass guitar', 'playing saxophone', 'playing trumpet', 'playing violin', 'opening bottle', 'punching person (boxing)', 'climbing a rope', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001535_climbing a rope_to_canoeing or kayaking_BgtsN1zeFWA_000092_000102_bg_OMRKSAfDAeI_000012_000022,150.0,climbing a rope,canoeing or kayaking,archery,0.333050400018692,9,0.03452279418706894,3,0.08184511214494705,False,False,False,True,True,-6,0.04732231795787811,"['archery', 'surfing water', 'canoeing or kayaking', 'flying kite', 'skiing slalom', 'sword fighting', 'juggling balls', 'juggling soccer ball', 'climbing a rope', 'catching or throwing frisbee']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001539_catching or throwing frisbee_to_skiing (not slalom or crosscountry)_KvgYLMfQh8Q_000012_000022_bg_e7N8az-eqS8_001153_001163,150.0,catching or throwing frisbee,skiing (not slalom or crosscountry),skiing slalom,0.8227398991584778,3,0.01280742697417736,2,0.14897489547729492,False,True,False,True,True,-1,0.13616746850311756,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'catching or throwing frisbee', 'shooting goal (soccer)', 'juggling soccer ball', 'juggling balls', 'catching or throwing baseball', 'archery', 'flying kite', 'bowling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001543_cleaning windows_to_sweeping floor_5UxNn-to5cw_000004_000014_bg_8ddV4PIuIBs_000082_000092,150.0,cleaning windows,sweeping floor,sweeping floor,0.9083946943283081,7,0.005300130229443312,1,0.9083946943283081,False,False,True,True,True,-6,0.9030945640988648,"['sweeping floor', 'juggling soccer ball', 'skipping rope', 'shooting goal (soccer)', 'juggling balls', 'playing volleyball', 'cleaning windows', 'climbing a rope', 'sword fighting', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001547_sword fighting_to_playing volleyball_QEMrisQ7bXI_000037_000047_bg_u14xcMsAsA0_000055_000065,150.0,sword fighting,playing volleyball,shooting basketball,0.276494562625885,11,0.013095819391310215,3,0.12334507703781128,False,False,False,True,True,-8,0.11024925764650106,"['shooting basketball', 'dribbling basketball', 'playing volleyball', 'playing basketball', 'dunking basketball', 'skipping rope', 'archery', 'juggling soccer ball', 'juggling balls', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001551_clean and jerk_to_skiing slalom_R6pk7NDa7Mw_000015_000025_bg_hx-AbPBIrFE_000039_000049,150.0,clean and jerk,skiing slalom,climbing a rope,0.6086382269859314,5,0.04351954907178879,6,0.03725329041481018,False,True,False,False,False,1,-0.006266258656978607,"['climbing a rope', 'skipping rope', 'climbing ladder', 'skiing (not slalom or crosscountry)', 'clean and jerk', 'skiing slalom', 'juggling soccer ball', 'juggling balls', 'hurdling', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001555_playing trumpet_to_bowling_bNMIsZhrucM_000000_000010_bg_5Vu8HJ__eMg_000277_000287,141.0,playing trumpet,bowling,juggling soccer ball,0.2836977541446686,11,0.02302827499806881,3,0.07830259203910828,False,False,False,True,True,-8,0.05527431704103947,"['juggling soccer ball', 'juggling balls', 'bowling', 'opening bottle', 'sword fighting', 'punching person (boxing)', 'shooting basketball', 'skipping rope', 'playing saxophone', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001559_punching person (boxing)_to_playing saxophone_dQ0cG_xaPeU_000149_000159_bg_9zhbUqXWyog_000090_000100,150.0,punching person (boxing),playing saxophone,punching person (boxing),0.7192477583885193,1,0.7192477583885193,7,0.013360659591853619,True,True,False,False,False,6,-0.7058870987966657,"['punching person (boxing)', 'sword fighting', 'skipping rope', 'smoking', 'tying tie', 'dunking basketball', 'playing saxophone', 'climbing ladder', 'driving car', 'cleaning windows']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001563_writing_to_reading newspaper_vYfm8bO--TM_000004_000014_bg_4zpTIveqvL8_000004_000014,150.0,writing,reading newspaper,opening bottle,0.24219007790088654,29,0.0035914655309170485,3,0.09587297588586807,False,False,False,True,True,-26,0.09228151035495102,"['opening bottle', 'cleaning windows', 'reading newspaper', 'punching person (boxing)', 'juggling balls', 'juggling soccer ball', 'dunking basketball', 'dribbling basketball', 'smoking', 'drinking']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001567_playing guitar_to_playing accordion_Bd0dqJ1ac0w_000006_000016_bg_0yyodmE6cGg_000463_000473,150.0,playing guitar,playing accordion,playing accordion,0.9795214533805847,2,0.0067534237168729305,1,0.9795214533805847,False,True,True,True,True,-1,0.9727680296637118,"['playing accordion', 'playing guitar', 'playing piano', 'playing bass guitar', 'playing saxophone', 'playing violin', 'playing trumpet', 'opening bottle', 'writing', 'eating cake']"
